Date & Time,Amount Outgoing (Yen),Amount Incoming (Yen),Amount Outgoing Overseas,Currency,Exchange Rate (Yen),Country Paid In,Transaction Type,Business Name,Method,Payment Option,User,Transaction ID
2025/10/13 00:22:46,112,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04820129835399405569
2025/10/12 21:26:49,-,15,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,PPCD_A_2025100815214000776246
2025/10/12 20:55:33,-,28,-,-,-,-,"Points, Balance Earned",ヤクルト届けてネット（埼玉東部）,PayPay Point,-,-,PPCD_A_2025100611445200734750
2025/10/12 20:50:46,-,"5,280",-,-,-,-,"Points, Balance Earned",ニチガスグループリヨウリヨウキン,PayPay Point,-,-,PPCD_A_2025100712303900281331
2025/10/12 10:39:13,"3,144",-,-,-,-,-,Payment,ラクテンモバイルツウシンリョウ,PayPay Card Gold Mastercard 1473,One-time Payment,Family Use,PPCD_A_2025101210391300122479
2025/10/12 10:36:03,"2,503",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025101210360300110775
2025/10/12 09:36:56,"10,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02108525001035227137
2025/10/12 07:30:45,"2,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（ＧｏｏｇｌｅＰａｙ）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025101207304500171167
2025/10/12 04:39:59,"10,288",-,-,-,-,-,Payment,Yahoo!ショッピング,Credit Mastercard 5298,-,-,04819520224920125443
2025/10/12 02:44:58,124,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04819460954372661249
2025/10/11 21:00:57,-,"10,000",-,-,-,JP,Money Received,リン,PayPay Balance,-,-,02108135361602027528
2025/10/11 20:34:20,-,40,-,-,-,-,"Points, Balance Earned",モバイルＰＡＳＭＯチャージ,PayPay Point,-,-,PPCD_A_2025100614351800911481
2025/10/11 20:32:37,-,20,-,-,-,-,"Points, Balance Earned",APPLE COM BILL,PayPay Point,-,-,PPCD_A_2025100822062800058236
2025/10/11 20:29:41,-,32,-,-,-,-,"Points, Balance Earned",フクシマヤ ロツポンギテン,PayPay Point,-,-,PPCD_A_2025100716014200017008
2025/10/11 19:52:36,-,"6,818",-,-,-,-,Refund,apollostation - セルフ川口ジャンクションSS,Credit Mastercard 5298,-,-,04819247279749947392
2025/10/11 19:52:36,140,-,-,-,-,-,"Points, Balance Removed",-,PayPay Point,-,-,04819247279749947392
2025/10/11 19:50:23,-,300,-,-,-,-,"Points, Balance Earned",apollostation,PayPay Point,-,-,04819247279749947392
2025/10/11 19:50:23,"15,000",-,-,-,-,-,Payment,apollostation - セルフ川口ジャンクションSS,Credit Mastercard 5298,-,-,04819247279749947392
2025/10/11 16:01:54,-,100,-,-,-,-,"Points, Balance Earned",アソブーン,PayPay Point,-,-,04819129511745822728
2025/10/11 16:01:54,"5,100",-,-,-,-,-,Payment,アソブーン,Credit Mastercard 5298,-,-,04819129511745822728
2025/10/11 15:31:24,-,20,-,-,-,-,"Points, Balance Earned",川口ハイウェイオアシス,PayPay Point,-,-,04819113800755240960
2025/10/11 15:31:24,"1,119",-,-,-,-,-,Payment,川口ハイウェイオアシス - 川口ハイウェイオアシス,Credit Mastercard 5298,-,-,04819113800755240960
2025/10/11 10:04:05,"1,660",-,-,-,-,-,Payment,ＭＹ内科クリニックせんげん台,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025101110040500310729
2025/10/11 10:03:24,"3,960",-,-,-,-,-,Payment,ＭＹ内科クリニックせんげん台,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025101110032400904144
2025/10/11 03:01:38,152,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04818727365367300096
2025/10/11 01:38:05,-,12,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_4d4e37dc-6398-47b6-8e7f-2f41eb99e23f_6162768061578151173273022
2025/10/11 00:00:00,320,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794450
2025/10/11 00:00:00,270,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794451
2025/10/10 17:13:14,-,64,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04818424114907987968
2025/10/10 17:13:14,"3,207",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04818424114907987968
2025/10/10 15:33:10,-,8,-,-,-,-,"Points, Balance Earned",APPLE COM BILL,PayPay Point,-,-,PPCD_A_2025100713140000717009
2025/10/10 15:29:17,-,32,-,-,-,-,"Points, Balance Earned",フクシマヤ ロツポンギテン,PayPay Point,-,-,PPCD_A_2025100614341400908325
2025/10/10 15:26:08,-,28,-,-,-,-,"Points, Balance Earned",モリビルカンレンシセツ,PayPay Point,-,-,PPCD_A_2025100612061900387803
2025/10/10 00:59:45,616,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04817922376827330561
2025/10/10 00:53:51,"102,559",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02106771056650510356
2025/10/10 00:26:58,-,"41,048",-,-,-,-,Top-Up,PayPay,PayPay資産運用,-,-,02106757201086783494
2025/10/10 00:22:05,-,"61,511",-,-,-,-,Top-Up,PayPay,PayPay資産運用,-,-,02106754684236283920
2025/10/09 17:52:13,-,198,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04816882281777790976
2025/10/09 17:26:21,-,4,-,-,-,-,"Points, Balance Earned",ビッグエー6220せんげん台駅東口,PayPay Point,-,-,04817688704837533698
2025/10/09 17:26:21,211,-,-,-,-,-,Payment,ビッグエー6220せんげん台駅東口,Credit Mastercard 5298,-,-,04817688704837533698
2025/10/09 16:48:21,808,-,-,-,-,-,Payment,Ｍｅｒｃｉ　ｌｉｆｅ　ｏｒｇａｎｉｃｓ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100916482100664494
2025/10/09 16:06:58,"2,679",-,-,-,-,-,Payment,フクシマヤ ロツポンギテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100916065800538796
2025/10/09 15:00:12,-,56,-,-,-,-,"Points, Balance Earned",GOOGLE PLAY JAPAN,PayPay Point,-,-,PPCD_A_2025100510325800666250
2025/10/09 11:53:06,182,-,-,-,-,-,Payment,成城石井　赤坂アークヒルズ店 - 成城石井　赤坂アークヒルズ店,Credit Mastercard 5298,-,-,04817516949094621186
2025/10/09 11:28:15,-,20,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04817504141502300160
2025/10/09 11:28:15,"1,050",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04817504141502300160
2025/10/09 09:41:04,"5,000",-,-,-,-,-,Payment,モバイルＰＡＳＭＯチャージ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100909410400313846
2025/10/09 00:51:05,36,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04817175748301881344
2025/10/08 22:06:28,"1,051",-,-,-,-,-,Payment,APPLE COM BILL,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100822062800058236
2025/10/08 20:03:58,"6,593",-,-,-,-,-,Payment,エイチアンドエムオンライン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100820035800252573
2025/10/08 17:43:19,50,-,-,-,-,-,Payment,御代の台薬局 - みよの台薬局 千間台店,Credit Mastercard 5298,-,-,04816955270450855937
2025/10/08 15:42:15,-,20,-,-,-,-,"Points, Balance Earned",モバイルＰＡＳＭＯチャージ,PayPay Point,-,-,PPCD_A_2025100315105100661588
2025/10/08 15:37:34,-,20,-,-,-,-,"Points, Balance Earned",モバイルＰＡＳＭＯチャージ,PayPay Point,-,-,PPCD_A_2025100308002600818524
2025/10/08 15:36:07,-,32,-,-,-,-,"Points, Balance Earned",Ｇｕｚｍａｎ　ｙ　Ｇｏｍｅｚ　赤／ＮＦＣ,PayPay Point,-,-,PPCD_A_2025100311024000744747
2025/10/08 15:21:41,"19,991",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (15,411yen), PayPay Balance (4,580yen)",-,-,04816882281777790976
2025/10/08 15:21:40,"1,130",-,-,-,-,-,Payment,Yahoo!ショッピング - ヤフー　富士スポーツ　Ｙａｈｏｏ！店,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100815214000776246
2025/10/08 15:19:06,-,"15,000",-,-,-,-,"Points, Balance Earned",PayPayポイント運用,PayPay Point,-,-,214669354616520704-2864962458
2025/10/08 02:26:01,536,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04816482506221502464
2025/10/07 17:16:34,-,12,-,-,-,-,"Points, Balance Earned",ビッグエー6220せんげん台駅東口,PayPay Point,-,-,04816199313257897985
2025/10/07 17:16:34,684,-,-,-,-,-,Payment,ビッグエー6220せんげん台駅東口,Credit Mastercard 5298,-,-,04816199313257897985
2025/10/07 16:01:42,"1,769",-,-,-,-,-,Payment,フクシマヤ ロツポンギテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100716014200017008
2025/10/07 15:34:25,-,80,-,-,-,-,"Points, Balance Earned",ジヤフネンカイヒ,PayPay Point,-,-,PPCD_A_2025100203584200931453
2025/10/07 15:31:03,-,44,-,-,-,-,"Points, Balance Earned",フクシマヤ ロツポンギテン,PayPay Point,-,-,PPCD_A_2025100314040600136919
2025/10/07 13:14:00,450,-,-,-,-,-,Payment,APPLE COM BILL,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100713140000717009
2025/10/07 12:30:39,"264,000",-,-,-,-,-,Payment,ニチガスグループリヨウリヨウキン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100712303900281331
2025/10/07 12:30:33,-,24,-,-,-,-,"Points, Balance Earned",青松,PayPay Point,-,-,04816051892799594510
2025/10/07 12:30:32,"1,200",-,-,-,-,-,Payment,青松 - 青松本館,Credit Mastercard 5298,-,-,04816051892799594510
2025/10/07 01:02:17,120,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04815697180041338880
2025/10/06 15:52:00,-,16,-,-,-,-,"Points, Balance Earned",フジパンストアー,PayPay Point,-,-,04815413557581316102
2025/10/06 15:51:59,804,-,-,-,-,-,Payment,フジパンストアー - パリクロアッサンせんげん台店,Credit Mastercard 5298,-,-,04815413557581316102
2025/10/06 15:42:37,-,196,-,-,-,-,"Points, Balance Earned",コシガヤマツブシスイドウキギヨウ,PayPay Point,-,-,PPCD_A_2025100210525500028334
2025/10/06 15:25:19,-,8,-,-,-,-,"Points, Balance Earned",ニクノハナマサ アカサカテン,PayPay Point,-,-,PPCD_A_2025100211531000226935
2025/10/06 14:35:18,"2,000",-,-,-,-,-,Payment,モバイルＰＡＳＭＯチャージ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100614351800911481
2025/10/06 14:34:14,"1,736",-,-,-,-,-,Payment,フクシマヤ ロツポンギテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100614341400908325
2025/10/06 12:28:38,-,4,-,-,-,-,"Points, Balance Earned",成城石井　赤坂アークヒルズ店,PayPay Point,-,-,04815308751788105728
2025/10/06 12:28:38,279,-,-,-,-,-,Payment,成城石井　赤坂アークヒルズ店 - 成城石井　赤坂アークヒルズ店,Credit Mastercard 5298,-,-,04815308751788105728
2025/10/06 12:06:19,"1,500",-,-,-,-,-,Payment,モリビルカンレンシセツ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100612061900387803
2025/10/06 11:44:52,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100611445200734750
2025/10/06 03:11:20,108,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04815021521556226048
2025/10/06 00:36:09,40,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04814941540674584576
2025/10/05 20:33:46,-,64,-,-,-,-,"Points, Balance Earned",SHEIN,PayPay Point,-,-,04814816617256583168
2025/10/05 20:33:46,"3,294",-,-,-,-,-,Payment,SHEIN,Credit Mastercard 5298,-,-,04814816617256583168
2025/10/05 15:54:39,-,36,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04814672753031782403
2025/10/05 15:54:38,"1,854",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04814672753031782403
2025/10/05 15:39:04,-,48,-,-,-,-,"Points, Balance Earned",Ｅ―ＭＯＳＨＩＣＯＭ,PayPay Point,-,-,PPCD_A_2025100115552900867253
2025/10/05 15:28:48,-,28,-,-,-,-,"Points, Balance Earned",ヤクルト届けてネット（埼玉東部）,PayPay Point,-,-,PPCD_A_2025092911445600039270
2025/10/05 10:32:58,"2,900",-,-,-,-,-,Payment,GOOGLE PLAY JAPAN,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100510325800666250
2025/10/05 01:06:15,32,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04814214875157594118
2025/10/05 01:03:00,-,411,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_4744ceef-fb60-4194-865f-1701c3577943_sppf
2025/10/04 19:18:07,-,4,-,-,-,-,"Points, Balance Earned",東日本SA・PA,PayPay Point,-,-,04814035448604516363
2025/10/04 19:18:07,280,-,-,-,-,-,Payment,東日本SA・PA,Credit Mastercard 5298,-,-,04814035448604516363
2025/10/04 17:27:36,-,36,-,-,-,-,"Points, Balance Earned",Vietcook,PayPay Point,-,-,04813978488748310530
2025/10/04 17:27:36,"1,810",-,-,-,-,-,Payment,Vietcook - FUSSA,Credit Mastercard 5298,-,-,04813978488748310530
2025/10/04 17:24:24,-,156,-,-,-,-,"Points, Balance Earned",Vietcook,PayPay Point,-,-,04813976839480311812
2025/10/04 17:24:23,"7,994",-,-,-,-,-,Payment,Vietcook - FUSSA,Credit Mastercard 5298,-,-,04813976839480311812
2025/10/04 15:57:28,-,30,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,PPCD_A_2025100108343600133801
2025/10/04 15:16:08,-,24,-,-,-,-,"Points, Balance Earned",DIGITALOCEAN.COM,PayPay Point,-,-,PPCD_A_2025100120445000283878
2025/10/04 14:58:47,-,12,-,-,-,-,"Points, Balance Earned",Ｍｅｒｃｉ　ｌｉｆｅ　ｏｒｇａｎｉｃｓ,PayPay Point,-,-,PPCD_A_2025093016441700551430
2025/10/04 14:58:00,-,16,-,-,-,-,"Points, Balance Earned",フクシマヤ ロツポンギテン,PayPay Point,-,-,PPCD_A_2025093016003900928994
2025/10/04 09:58:15,-,4,-,-,-,-,"Points, Balance Earned",東日本SA・PA,PayPay Point,-,-,04813746895521816579
2025/10/04 09:58:15,-,"5,000",-,-,-,-,Top-Up,PayPay,Credit Mastercard 5298,-,-,02102598616182431764
2025/10/04 09:58:15,420,-,-,-,-,-,Payment,東日本SA・PA,PayPay Balance,-,-,04813746895521816579
2025/10/04 02:18:42,144,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04813510053845016577
2025/10/04 00:54:17,188,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04813466545825939456
2025/10/04 00:00:00,300,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794449
2025/10/04 00:00:00,"1,480",-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794447
2025/10/04 00:00:00,"1,060",-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794448
2025/10/04 00:00:00,670,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202510290700003139794446
2025/10/03 15:53:59,-,60,-,-,-,-,"Points, Balance Earned",R______**0091*,PayPay Point,-,-,PPCD_A_2025100118380100943956
2025/10/03 15:10:51,"1,000",-,-,-,-,-,Payment,モバイルＰＡＳＭＯチャージ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100315105100661588
2025/10/03 14:04:06,"2,371",-,-,-,-,-,Payment,フクシマヤ ロツポンギテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100314040600136919
2025/10/03 11:02:40,"1,640",-,-,-,-,-,Payment,Ｇｕｚｍａｎ　ｙ　Ｇｏｍｅｚ　赤／ＮＦＣ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100311024000744747
2025/10/03 10:10:21,114,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04813010970055147521
2025/10/03 08:00:26,"1,000",-,-,-,-,-,Payment,モバイルＰＡＳＭＯチャージ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100308002600818524
2025/10/03 00:49:17,80,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04812721798496600064
2025/10/02 20:17:26,-,8,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511276
2025/10/02 20:14:37,-,4,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511275
2025/10/02 20:13:58,-,28,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511271
2025/10/02 20:12:34,-,4,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511274
2025/10/02 20:11:22,-,36,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511273
2025/10/02 20:06:24,-,16,-,-,-,-,"Points, Balance Earned",ＥＴＣカード売上,PayPay Point,-,-,PPCD_C_202510010700002910511272
2025/10/02 16:36:17,-,80,-,-,-,-,"Points, Balance Earned",ジヤパンミートコシガヤテン,PayPay Point,-,-,PPCD_A_2025092816582500455816
2025/10/02 15:56:01,-,284,-,-,-,-,"Points, Balance Earned",Yahoo!フリマ,PayPay Point,-,-,PPCD_A_2025092222084100097347
2025/10/02 15:03:30,-,72,-,-,-,-,"Points, Balance Earned",ブラッスリールービン赤坂アーク／ＮＦＣ,PayPay Point,-,-,PPCD_A_2025092611455300653107
2025/10/02 14:56:51,-,4,-,-,-,-,"Points, Balance Earned",成城石井　赤坂アークヒルズ店,PayPay Point,-,-,04812416460682125312
2025/10/02 14:56:51,365,-,-,-,-,-,Payment,成城石井　赤坂アークヒルズ店 - 成城石井　赤坂アークヒルズ店,Credit Mastercard 5298,-,-,04812416460682125312
2025/10/02 11:53:10,429,-,-,-,-,-,Payment,ニクノハナマサ アカサカテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100211531000226935
2025/10/02 11:48:48,-,8,-,-,-,-,"Points, Balance Earned",吉池本店,PayPay Point,-,-,04812319531860246530
2025/10/02 11:48:48,408,-,-,-,-,-,Payment,吉池本店 - 赤坂店,Credit Mastercard 5298,-,-,04812319531860246530
2025/10/02 11:45:37,324,-,-,-,-,-,Payment,瑞山物産 - 瑞山物産,Credit Mastercard 5298,-,-,04812317891182804997
2025/10/02 11:45:37,-,4,-,-,-,-,"Points, Balance Earned",瑞山物産,PayPay Point,-,-,04812317891182804997
2025/10/02 11:41:20,-,24,-,-,-,-,"Points, Balance Earned",P4,PayPay Point,-,-,04812315683568975873
2025/10/02 11:41:20,"1,300",-,-,-,-,-,Payment,P4 - ロータスパレス赤坂,Credit Mastercard 5298,-,-,04812315683568975873
2025/10/02 10:52:55,"9,867",-,-,-,-,-,Payment,コシガヤマツブシスイドウキギヨウ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100210525500028334
2025/10/02 03:58:42,"4,000",-,-,-,-,-,Payment,ジヤフネンカイヒ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100203584200931453
2025/10/02 00:25:09,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04811967181332881411
2025/10/01 20:44:50,"1,224",-,7.92,USD,154.54600000,NL,Payment,DIGITALOCEAN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100120445000283878
2025/10/01 18:38:01,"3,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100118380100943956
2025/10/01 18:28:56,-,24,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04811477288773394433
2025/10/01 17:26:30,-,8,-,-,-,-,"Points, Balance Earned",ビッグエー6220せんげん台駅東口,PayPay Point,-,-,04811751419356061696
2025/10/01 17:26:30,524,-,-,-,-,-,Payment,ビッグエー6220せんげん台駅東口,Credit Mastercard 5298,-,-,04811751419356061696
2025/10/01 15:55:29,"2,500",-,-,-,-,-,Payment,Ｅ―ＭＯＳＨＩＣＯＭ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025100115552900867253
2025/10/01 13:18:19,-,28,-,-,-,-,"Points, Balance Earned",JASMINE THAI,PayPay Point,-,-,04811623498050125824
